[2026-01-06 07:25:50] ALERT | Type: DoS | Severity: High | Confidence: 0.975
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.959
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:36] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:36] ALERT | Type: R2L | Severity: Medium | Confidence: 0.995
[2026-01-06 07:27:36] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 0.98
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 0.99
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 0.999
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:37] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 0.988
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:38] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 0.998
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 0.965
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 0.995
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:39] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 0.985
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 0.995
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 0.999
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 0.995
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 0.999
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 0.993
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:40] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: U2R | Severity: Critical | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 0.99
[2026-01-06 07:27:41] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: U2R | Severity: Critical | Confidence: 0.99
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: DoS | Severity: High | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 0.994
[2026-01-06 07:27:41] ALERT | Type: R2L | Severity: Medium | Confidence: 1.0
[2026-01-06 07:27:41] ALERT | Type: Probe | Severity: High | Confidence: 1.0
